charger_pk,weekday,hour,사용빈도수
23,3,2,0.0
23,3,3,0.0
23,3,4,0.0
23,3,5,0.009615384615384616
23,3,6,0.038461538461538464
23,3,7,0.038461538461538464
23,3,8,0.14423076923076922
23,3,9,0.25
23,3,10,0.23076923076923078
23,3,11,0.2403846153846154
23,3,12,0.40384615384615385
23,3,13,0.33653846153846156
23,3,14,0.25961538461538464
23,3,15,0.20192307692307693
23,3,16,0.19230769230769232
23,3,17,0.11538461538461539
23,3,18,0.1346153846153846
23,3,19,0.14423076923076922
23,3,20,0.09615384615384616
23,3,21,0.019230769230769232
23,3,22,0.038461538461538464
23,3,23,0.009615384615384616
23,4,0,0.009615384615384616
23,4,1,0.038461538461538464
23,4,2,0.019230769230769232
23,4,3,0.0
23,4,4,0.0
23,4,5,0.0
23,4,6,0.04807692307692308
23,4,7,0.057692307692307696
23,4,8,0.21153846153846154
23,4,9,0.20192307692307693
23,4,10,0.2403846153846154
23,4,11,0.2980769230769231
23,4,12,0.28846153846153844
23,4,13,0.17307692307692307
23,4,14,0.19230769230769232
23,4,15,0.20192307692307693
23,4,16,0.17307692307692307
23,4,17,0.11538461538461539
23,4,18,0.11538461538461539
23,4,19,0.0673076923076923
23,4,20,0.057692307692307696
23,4,21,0.0673076923076923
23,4,22,0.057692307692307696
23,4,23,0.0
23,5,0,0.009615384615384616
23,5,1,0.0
23,5,2,0.0
23,5,3,0.0
23,5,4,0.0
23,5,5,0.0
23,5,6,0.009615384615384616
23,5,7,0.0
23,5,8,0.057692307692307696
23,5,9,0.09615384615384616
23,5,10,0.1346153846153846
23,5,11,0.20192307692307693
23,5,12,0.17307692307692307
23,5,13,0.14423076923076922
23,5,14,0.09615384615384616
23,5,15,0.09615384615384616
23,5,16,0.10576923076923077
23,5,17,0.14423076923076922
23,5,18,0.08653846153846154
23,5,19,0.0673076923076923
23,5,20,0.057692307692307696
23,5,21,0.04807692307692308
23,5,22,0.04807692307692308
23,5,23,0.028846153846153848
23,6,0,0.0
23,6,1,0.009615384615384616
23,6,2,0.009615384615384616
23,6,3,0.009615384615384616
23,6,4,0.0
23,6,5,0.0
23,6,6,0.019230769230769232
23,6,7,0.04807692307692308
23,6,8,0.10576923076923077
23,6,9,0.20192307692307693
23,6,10,0.22115384615384615
23,6,11,0.19230769230769232
23,6,12,0.19230769230769232
23,6,13,0.16346153846153846
23,6,14,0.09615384615384616
23,6,15,0.125
23,6,16,0.15384615384615385
23,6,17,0.18269230769230768
23,6,18,0.1346153846153846
23,6,19,0.1346153846153846
23,6,20,0.09615384615384616
23,6,21,0.0673076923076923
23,6,22,0.04807692307692308
23,6,23,0.009615384615384616
230,0,0,0.0
230,0,1,0.0
230,0,2,0.0
230,0,3,0.0
230,0,4,0.0
230,0,5,0.0
230,0,6,0.038461538461538464
230,0,7,0.19230769230769232
230,0,8,0.22115384615384615
230,0,9,0.17307692307692307
230,0,10,0.3076923076923077
230,0,11,0.2980769230769231
230,0,12,0.28846153846153844
230,0,13,0.36538461538461536
230,0,14,0.2980769230769231
230,0,15,0.20192307692307693
230,0,16,0.23076923076923078
230,0,17,0.25961538461538464
230,0,18,0.21153846153846154
230,0,19,0.14423076923076922
230,0,20,0.16346153846153846
230,0,21,0.08653846153846154
230,0,22,0.028846153846153848
230,0,23,0.009615384615384616
230,1,0,0.009615384615384616
230,1,1,0.009615384615384616
230,1,2,0.009615384615384616
230,1,3,0.009615384615384616
230,1,4,0.009615384615384616
230,1,5,0.009615384615384616
230,1,6,0.04807692307692308
230,1,7,0.2980769230769231
230,1,8,0.36538461538461536
230,1,9,0.34615384615384615
230,1,10,0.41346153846153844
230,1,11,0.33653846153846156
230,1,12,0.5
230,1,13,0.5769230769230769
230,1,14,0.5096153846153846
230,1,15,0.5
230,1,16,0.49038461538461536
230,1,17,0.41346153846153844
230,1,18,0.27884615384615385
230,1,19,0.18269230769230768
230,1,20,0.08653846153846154
230,1,21,0.057692307692307696
230,1,22,0.028846153846153848
230,1,23,0.009615384615384616
230,2,0,0.0
230,2,1,0.0
230,2,2,0.0
230,2,3,0.0
230,2,4,0.0
230,2,5,0.0
230,2,6,0.019230769230769232
230,2,7,0.23076923076923078
230,2,8,0.34615384615384615
230,2,9,0.2692307692307692
230,2,10,0.46153846153846156
230,2,11,0.4519230769230769
230,2,12,0.4519230769230769
230,2,13,0.4423076923076923
230,2,14,0.4230769230769231
230,2,15,0.3173076923076923
230,2,16,0.4230769230769231
230,2,17,0.27884615384615385
230,2,18,0.20192307692307693
230,2,19,0.11538461538461539
230,2,20,0.028846153846153848
230,2,21,0.04807692307692308
230,2,22,0.028846153846153848
230,2,23,0.019230769230769232
230,3,0,0.009615384615384616
230,3,1,0.0
230,3,2,0.009615384615384616
230,3,3,0.009615384615384616
230,3,4,0.0
230,3,5,0.0
230,3,6,0.028846153846153848
230,3,7,0.16346153846153846
230,3,8,0.33653846153846156
230,3,9,0.36538461538461536
230,3,10,0.38461538461538464
230,3,11,0.3942307692307692
230,3,12,0.4326923076923077
230,3,13,0.4230769230769231
230,3,14,0.4230769230769231
230,3,15,0.40384615384615385
230,3,16,0.41346153846153844
230,3,17,0.34615384615384615
230,3,18,0.28846153846153844
230,3,19,0.17307692307692307
230,3,20,0.125
230,3,21,0.038461538461538464
230,3,22,0.028846153846153848
230,3,23,0.028846153846153848
230,4,0,0.0
230,4,1,0.0
230,4,2,0.0
230,4,3,0.0
230,4,4,0.0
230,4,5,0.0
230,4,6,0.0673076923076923
230,4,7,0.14423076923076922
230,4,8,0.28846153846153844
230,4,9,0.2980769230769231
230,4,10,0.3557692307692308
230,4,11,0.3942307692307692
230,4,12,0.4807692307692308
230,4,13,0.38461538461538464
230,4,14,0.4423076923076923
230,4,15,0.47115384615384615
230,4,16,0.5096153846153846
230,4,17,0.3269230769230769
230,4,18,0.2403846153846154
230,4,19,0.19230769230769232
230,4,20,0.18269230769230768
230,4,21,0.07692307692307693
230,4,22,0.0
230,4,23,0.0
230,5,0,0.0
230,5,1,0.0
230,5,2,0.0
230,5,3,0.0
230,5,4,0.0
230,5,5,0.0
230,5,6,0.019230769230769232
230,5,7,0.10576923076923077
230,5,8,0.18269230769230768
230,5,9,0.33653846153846156
230,5,10,0.3269230769230769
230,5,11,0.36538461538461536
230,5,12,0.4423076923076923
230,5,13,0.41346153846153844
230,5,14,0.4423076923076923
230,5,15,0.4807692307692308
230,5,16,0.4519230769230769
230,5,17,0.27884615384615385
230,5,18,0.2403846153846154
230,5,19,0.17307692307692307
230,5,20,0.04807692307692308
230,5,21,0.009615384615384616
230,5,22,0.019230769230769232
230,5,23,0.0
230,6,0,0.0
230,6,1,0.0
230,6,2,0.0
230,6,3,0.0
230,6,4,0.0
230,6,5,0.009615384615384616
230,6,6,0.04807692307692308
230,6,7,0.33653846153846156
230,6,8,0.4423076923076923
230,6,9,0.33653846153846156
230,6,10,0.375
230,6,11,0.375
230,6,12,0.4519230769230769
230,6,13,0.36538461538461536
230,6,14,0.46153846153846156
230,6,15,0.4326923076923077
230,6,16,0.3173076923076923
230,6,17,0.23076923076923078
230,6,18,0.21153846153846154
230,6,19,0.0673076923076923
230,6,20,0.028846153846153848
230,6,21,0.057692307692307696
230,6,22,0.019230769230769232
230,6,23,0.0
231,0,0,0.11538461538461539
231,0,1,0.057692307692307696
231,0,2,0.11538461538461539
231,0,3,0.09615384615384616
231,0,4,0.028846153846153848
231,0,5,0.11538461538461539
231,0,6,0.25
231,0,7,0.20192307692307693
231,0,8,0.4807692307692308
231,0,9,0.6153846153846154
231,0,10,0.7692307692307693
231,0,11,0.6923076923076923
231,0,12,0.7211538461538461
231,0,13,0.7211538461538461
231,0,14,0.7403846153846154
231,0,15,0.9711538461538461
231,0,16,1.2115384615384615
231,0,17,0.9903846153846154
231,0,18,0.75
231,0,19,0.7307692307692307
231,0,20,0.5673076923076923
231,0,21,0.49038461538461536
231,0,22,0.3269230769230769
231,0,23,0.20192307692307693
231,1,0,0.10576923076923077
231,1,1,0.057692307692307696
231,1,2,0.038461538461538464
231,1,3,0.08653846153846154
231,1,4,0.04807692307692308
231,1,5,0.125
231,1,6,0.19230769230769232
231,1,7,0.25
231,1,8,0.4326923076923077
231,1,9,0.625
231,1,10,0.6826923076923077
231,1,11,0.6634615384615384
231,1,12,0.6153846153846154
231,1,13,0.7596153846153846
231,1,14,0.9038461538461539
231,1,15,1.0769230769230769
231,1,16,1.25
231,1,17,1.1730769230769231
231,1,18,0.8365384615384616
231,1,19,0.7115384615384616
231,1,20,0.6346153846153846
231,1,21,0.5576923076923077
231,1,22,0.4807692307692308
231,1,23,0.34615384615384615
231,2,0,0.18269230769230768
231,2,1,0.09615384615384616
231,2,2,0.08653846153846154
231,2,3,0.10576923076923077
231,2,4,0.10576923076923077
231,2,5,0.0673076923076923
231,2,6,0.16346153846153846
231,2,7,0.22115384615384615
231,2,8,0.5673076923076923
231,2,9,0.7403846153846154
231,2,10,0.7307692307692307
231,2,11,0.7019230769230769
231,2,12,0.5961538461538461
231,2,13,0.7211538461538461
231,2,14,0.7692307692307693
231,2,15,0.9038461538461539
231,2,16,1.0096153846153846
231,2,17,1.0096153846153846
231,2,18,0.8076923076923077
231,2,19,0.6346153846153846
231,2,20,0.5480769230769231
231,2,21,0.47115384615384615
231,2,22,0.3076923076923077
231,2,23,0.23076923076923078
231,3,0,0.1346153846153846
231,3,1,0.1346153846153846
231,3,2,0.09615384615384616
231,3,3,0.07692307692307693
231,3,4,0.04807692307692308
231,3,5,0.08653846153846154
231,3,6,0.21153846153846154
231,3,7,0.25961538461538464
231,3,8,0.6346153846153846
231,3,9,0.875
231,3,10,0.8076923076923077
231,3,11,0.7019230769230769
231,3,12,0.7115384615384616
231,3,13,0.8846153846153846
231,3,14,0.9326923076923077
231,3,15,0.9423076923076923
231,3,16,1.1153846153846154
231,3,17,1.2211538461538463
231,3,18,0.8269230769230769
231,3,19,0.6730769230769231
231,3,20,0.5576923076923077
231,3,21,0.41346153846153844
231,3,22,0.33653846153846156
231,3,23,0.28846153846153844
231,4,0,0.15384615384615385
231,4,1,0.10576923076923077
231,4,2,0.18269230769230768
231,4,3,0.1346153846153846
231,4,4,0.09615384615384616
231,4,5,0.14423076923076922
231,4,6,0.23076923076923078
231,4,7,0.2692307692307692
231,4,8,0.6057692307692307
231,4,9,0.8269230769230769
231,4,10,0.8173076923076923
231,4,11,0.7019230769230769
231,4,12,0.7307692307692307
231,4,13,0.8653846153846154
231,4,14,0.9326923076923077
231,4,15,1.1057692307692308
231,4,16,1.1538461538461537
231,4,17,1.1442307692307692
231,4,18,0.9230769230769231
231,4,19,0.7211538461538461
231,4,20,0.625
231,4,21,0.4519230769230769
231,4,22,0.375
231,4,23,0.23076923076923078
231,5,0,0.07692307692307693
231,5,1,0.11538461538461539
231,5,2,0.125
231,5,3,0.16346153846153846
231,5,4,0.16346153846153846
231,5,5,0.14423076923076922
231,5,6,0.27884615384615385
231,5,7,0.25961538461538464
231,5,8,0.3269230769230769
231,5,9,0.5865384615384616
231,5,10,0.6057692307692307
231,5,11,0.6346153846153846
231,5,12,0.5673076923076923
231,5,13,0.5769230769230769
231,5,14,0.5384615384615384
231,5,15,0.6730769230769231
231,5,16,0.6730769230769231
231,5,17,0.5865384615384616
231,5,18,0.49038461538461536
231,5,19,0.5096153846153846
231,5,20,0.4807692307692308
231,5,21,0.5192307692307693
231,5,22,0.46153846153846156
231,5,23,0.3076923076923077
231,6,0,0.25
231,6,1,0.09615384615384616
231,6,2,0.07692307692307693
231,6,3,0.09615384615384616
231,6,4,0.09615384615384616
231,6,5,0.0673076923076923
231,6,6,0.10576923076923077
231,6,7,0.28846153846153844
231,6,8,0.34615384615384615
231,6,9,0.41346153846153844
231,6,10,0.4326923076923077
231,6,11,0.40384615384615385
231,6,12,0.38461538461538464
231,6,13,0.5096153846153846
231,6,14,0.49038461538461536
231,6,15,0.4807692307692308
231,6,16,0.5673076923076923
231,6,17,0.4519230769230769
231,6,18,0.5096153846153846
231,6,19,0.4326923076923077
231,6,20,0.33653846153846156
231,6,21,0.4519230769230769
231,6,22,0.3942307692307692
231,6,23,0.16346153846153846
232,0,0,0.04807692307692308
232,0,1,0.009615384615384616
232,0,2,0.009615384615384616
232,0,3,0.009615384615384616
232,0,4,0.019230769230769232
232,0,5,0.038461538461538464
232,0,6,0.07692307692307693
232,0,7,0.09615384615384616
232,0,8,0.5
232,0,9,0.625
232,0,10,0.4423076923076923
232,0,11,0.2980769230769231
232,0,12,0.3173076923076923
232,0,13,0.5865384615384616
232,0,14,0.6634615384615384
232,0,15,0.7115384615384616
232,0,16,0.7115384615384616
232,0,17,0.5961538461538461
232,0,18,0.4423076923076923
232,0,19,0.375
232,0,20,0.20192307692307693
232,0,21,0.16346153846153846
232,0,22,0.125
232,0,23,0.038461538461538464
232,1,0,0.0
232,1,1,0.009615384615384616
232,1,2,0.0
232,1,3,0.019230769230769232
232,1,4,0.009615384615384616
232,1,5,0.009615384615384616
232,1,6,0.019230769230769232
232,1,7,0.11538461538461539
232,1,8,0.5
232,1,9,0.5769230769230769
232,1,10,0.5865384615384616
232,1,11,0.4423076923076923
232,1,12,0.40384615384615385
232,1,13,0.6057692307692307
232,1,14,0.6057692307692307
232,1,15,0.7307692307692307
232,1,16,0.7692307692307693
232,1,17,0.6826923076923077
232,1,18,0.6153846153846154
232,1,19,0.49038461538461536
232,1,20,0.23076923076923078
232,1,21,0.1346153846153846
232,1,22,0.08653846153846154
232,1,23,0.08653846153846154
232,2,0,0.0
232,2,1,0.009615384615384616
232,2,2,0.009615384615384616
232,2,3,0.028846153846153848
232,2,4,0.038461538461538464
232,2,5,0.0
232,2,6,0.019230769230769232
232,2,7,0.20192307692307693
232,2,8,0.5288461538461539
232,2,9,0.6826923076923077
232,2,10,0.5384615384615384
232,2,11,0.41346153846153844
232,2,12,0.38461538461538464
232,2,13,0.5673076923076923
232,2,14,0.6538461538461539
232,2,15,0.5865384615384616
232,2,16,0.6153846153846154
232,2,17,0.5865384615384616
232,2,18,0.5192307692307693
232,2,19,0.4519230769230769
232,2,20,0.19230769230769232
232,2,21,0.0673076923076923
232,2,22,0.028846153846153848
232,2,23,0.019230769230769232
232,3,0,0.028846153846153848
232,3,1,0.0
232,3,2,0.009615384615384616
232,3,3,0.0
232,3,4,0.0
232,3,5,0.019230769230769232
232,3,6,0.07692307692307693
232,3,7,0.10576923076923077
232,3,8,0.5384615384615384
232,3,9,0.6923076923076923
232,3,10,0.5480769230769231
232,3,11,0.36538461538461536
232,3,12,0.3942307692307692
232,3,13,0.5480769230769231
232,3,14,0.5288461538461539
232,3,15,0.625
232,3,16,0.6538461538461539
232,3,17,0.6346153846153846
232,3,18,0.49038461538461536
232,3,19,0.4519230769230769
232,3,20,0.2980769230769231
232,3,21,0.15384615384615385
232,3,22,0.10576923076923077
232,3,23,0.028846153846153848
232,4,0,0.019230769230769232
232,4,1,0.038461538461538464
232,4,2,0.019230769230769232
232,4,3,0.0
232,4,4,0.019230769230769232
232,4,5,0.009615384615384616
232,4,6,0.07692307692307693
232,4,7,0.15384615384615385
232,4,8,0.5769230769230769
232,4,9,0.5576923076923077
232,4,10,0.47115384615384615
232,4,11,0.3942307692307692
232,4,12,0.38461538461538464
232,4,13,0.5673076923076923
232,4,14,0.625
232,4,15,0.6634615384615384
232,4,16,0.8365384615384616
232,4,17,0.6442307692307693
232,4,18,0.5961538461538461
232,4,19,0.41346153846153844
232,4,20,0.19230769230769232
232,4,21,0.07692307692307693
232,4,22,0.14423076923076922
232,4,23,0.11538461538461539
232,5,0,0.019230769230769232
232,5,1,0.0
232,5,2,0.0
232,5,3,0.0
232,5,4,0.019230769230769232
232,5,5,0.009615384615384616
232,5,6,0.09615384615384616
232,5,7,0.16346153846153846
232,5,8,0.17307692307692307
232,5,9,0.47115384615384615
232,5,10,0.3076923076923077
232,5,11,0.27884615384615385
232,5,12,0.3269230769230769
232,5,13,0.3942307692307692
232,5,14,0.375
232,5,15,0.3076923076923077
232,5,16,0.3269230769230769
232,5,17,0.3269230769230769
232,5,18,0.23076923076923078
232,5,19,0.22115384615384615
232,5,20,0.07692307692307693
232,5,21,0.14423076923076922
232,5,22,0.1346153846153846
232,5,23,0.057692307692307696
232,6,0,0.019230769230769232
232,6,1,0.028846153846153848
232,6,2,0.009615384615384616
232,6,3,0.028846153846153848
232,6,4,0.009615384615384616
232,6,5,0.019230769230769232
232,6,6,0.0673076923076923
232,6,7,0.15384615384615385
232,6,8,0.21153846153846154
232,6,9,0.41346153846153844
232,6,10,0.27884615384615385
232,6,11,0.28846153846153844
232,6,12,0.3269230769230769
232,6,13,0.3076923076923077
232,6,14,0.2980769230769231
232,6,15,0.3173076923076923
232,6,16,0.2692307692307692
232,6,17,0.3076923076923077
232,6,18,0.15384615384615385
232,6,19,0.20192307692307693
232,6,20,0.17307692307692307
232,6,21,0.15384615384615385
232,6,22,0.04807692307692308
232,6,23,0.0673076923076923
233,0,0,0.038461538461538464
233,0,1,0.019230769230769232
233,0,2,0.019230769230769232
233,0,3,0.11538461538461539
233,0,4,0.125
233,0,5,0.009615384615384616
233,0,6,0.04807692307692308
233,0,7,0.09615384615384616
233,0,8,0.28846153846153844
233,0,9,0.4519230769230769
233,0,10,0.1346153846153846
233,0,11,0.22115384615384615
233,0,12,0.21153846153846154
233,0,13,0.3557692307692308
233,0,14,0.25961538461538464
233,0,15,0.3076923076923077
233,0,16,0.3557692307692308
233,0,17,0.6153846153846154
233,0,18,0.3942307692307692
233,0,19,0.2692307692307692
233,0,20,0.14423076923076922
233,0,21,0.11538461538461539
233,0,22,0.11538461538461539
233,0,23,0.09615384615384616
233,1,0,0.07692307692307693
233,1,1,0.07692307692307693
233,1,2,0.0673076923076923
233,1,3,0.057692307692307696
233,1,4,0.10576923076923077
233,1,5,0.009615384615384616
233,1,6,0.019230769230769232
233,1,7,0.057692307692307696
233,1,8,0.28846153846153844
233,1,9,0.4230769230769231
233,1,10,0.2403846153846154
233,1,11,0.2692307692307692
233,1,12,0.16346153846153846
233,1,13,0.21153846153846154
233,1,14,0.27884615384615385
233,1,15,0.3269230769230769
233,1,16,0.4423076923076923
233,1,17,0.6346153846153846
233,1,18,0.41346153846153844
233,1,19,0.25
233,1,20,0.10576923076923077
233,1,21,0.08653846153846154
233,1,22,0.07692307692307693
233,1,23,0.08653846153846154
233,2,0,0.07692307692307693
233,2,1,0.04807692307692308
233,2,2,0.057692307692307696
233,2,3,0.1346153846153846
233,2,4,0.17307692307692307
233,2,5,0.08653846153846154
233,2,6,0.038461538461538464
233,2,7,0.07692307692307693
233,2,8,0.28846153846153844
233,2,9,0.4326923076923077
233,2,10,0.27884615384615385
233,2,11,0.25
233,2,12,0.27884615384615385
233,2,13,0.16346153846153846
233,2,14,0.25
233,2,15,0.4519230769230769
233,2,16,0.4230769230769231
233,2,17,0.4230769230769231
233,2,18,0.36538461538461536
233,2,19,0.2980769230769231
233,2,20,0.10576923076923077
233,2,21,0.14423076923076922
233,2,22,0.08653846153846154
233,2,23,0.09615384615384616
233,3,0,0.0673076923076923
233,3,1,0.04807692307692308
233,3,2,0.038461538461538464
233,3,3,0.057692307692307696
233,3,4,0.10576923076923077
233,3,5,0.22115384615384615
233,3,6,0.057692307692307696
233,3,7,0.1346153846153846
233,3,8,0.2980769230769231
233,3,9,0.38461538461538464
233,3,10,0.21153846153846154
233,3,11,0.2403846153846154
233,3,12,0.19230769230769232
233,3,13,0.25
233,3,14,0.3076923076923077
233,3,15,0.375
233,3,16,0.4326923076923077
233,3,17,0.3557692307692308
233,3,18,0.34615384615384615
233,3,19,0.25961538461538464
233,3,20,0.15384615384615385
233,3,21,0.1346153846153846
233,3,22,0.125
233,3,23,0.07692307692307693
233,4,0,0.009615384615384616
233,4,1,0.028846153846153848
233,4,2,0.04807692307692308
233,4,3,0.07692307692307693
233,4,4,0.07692307692307693
233,4,5,0.11538461538461539
233,4,6,0.038461538461538464
233,4,7,0.038461538461538464
233,4,8,0.27884615384615385
233,4,9,0.46153846153846156
233,4,10,0.2403846153846154
233,4,11,0.16346153846153846
233,4,12,0.2692307692307692
233,4,13,0.3173076923076923
233,4,14,0.3173076923076923
233,4,15,0.4230769230769231
233,4,16,0.38461538461538464
233,4,17,0.5096153846153846
233,4,18,0.46153846153846156
233,4,19,0.2692307692307692
233,4,20,0.18269230769230768
233,4,21,0.10576923076923077
233,4,22,0.08653846153846154
233,4,23,0.019230769230769232
233,5,0,0.038461538461538464
233,5,1,0.04807692307692308
233,5,2,0.057692307692307696
233,5,3,0.07692307692307693
233,5,4,0.3269230769230769
233,5,5,0.057692307692307696
233,5,6,0.04807692307692308
233,5,7,0.057692307692307696
233,5,8,0.14423076923076922
233,5,9,0.15384615384615385
233,5,10,0.16346153846153846
233,5,11,0.23076923076923078
233,5,12,0.22115384615384615
233,5,13,0.14423076923076922
233,5,14,0.2403846153846154
233,5,15,0.2980769230769231
233,5,16,0.3557692307692308
233,5,17,0.47115384615384615
233,5,18,0.41346153846153844
233,5,19,0.27884615384615385
233,5,20,0.18269230769230768
233,5,21,0.07692307692307693
233,5,22,0.0673076923076923
233,5,23,0.028846153846153848
233,6,0,0.009615384615384616
233,6,1,0.019230769230769232
233,6,2,0.019230769230769232
233,6,3,0.057692307692307696
233,6,4,0.2980769230769231
233,6,5,0.125
233,6,6,0.057692307692307696
233,6,7,0.08653846153846154
233,6,8,0.08653846153846154
233,6,9,0.14423076923076922
233,6,10,0.25961538461538464
233,6,11,0.28846153846153844
233,6,12,0.20192307692307693
233,6,13,0.14423076923076922
233,6,14,0.21153846153846154
233,6,15,0.27884615384615385
233,6,16,0.3173076923076923
233,6,17,0.5384615384615384
233,6,18,0.49038461538461536
233,6,19,0.2980769230769231
233,6,20,0.11538461538461539
233,6,21,0.057692307692307696
233,6,22,0.057692307692307696
233,6,23,0.04807692307692308
234,0,0,0.009615384615384616
234,0,1,0.028846153846153848
234,0,2,0.07692307692307693
234,0,3,0.07692307692307693
234,0,4,0.028846153846153848
234,0,5,0.009615384615384616
234,0,6,0.019230769230769232
234,0,7,0.0673076923076923
234,0,8,0.10576923076923077
234,0,9,0.2403846153846154
234,0,10,0.17307692307692307
234,0,11,0.11538461538461539
234,0,12,0.14423076923076922
234,0,13,0.16346153846153846
234,0,14,0.18269230769230768
234,0,15,0.17307692307692307
234,0,16,0.2403846153846154
234,0,17,0.17307692307692307
234,0,18,0.09615384615384616
234,0,19,0.04807692307692308
234,0,20,0.057692307692307696
234,0,21,0.04807692307692308
234,0,22,0.028846153846153848
234,0,23,0.028846153846153848
234,1,0,0.009615384615384616
234,1,1,0.038461538461538464
234,1,2,0.0673076923076923
234,1,3,0.038461538461538464
234,1,4,0.019230769230769232
234,1,5,0.0
234,1,6,0.019230769230769232
234,1,7,0.019230769230769232
234,1,8,0.11538461538461539
234,1,9,0.22115384615384615
234,1,10,0.21153846153846154
234,1,11,0.14423076923076922
234,1,12,0.16346153846153846
234,1,13,0.14423076923076922
234,1,14,0.18269230769230768
234,1,15,0.21153846153846154
234,1,16,0.25
234,1,17,0.25961538461538464
234,1,18,0.14423076923076922
234,1,19,0.11538461538461539
234,1,20,0.0673076923076923
234,1,21,0.038461538461538464
234,1,22,0.04807692307692308
234,1,23,0.057692307692307696
234,2,0,0.028846153846153848
234,2,1,0.028846153846153848
234,2,2,0.057692307692307696
234,2,3,0.038461538461538464
234,2,4,0.028846153846153848
234,2,5,0.009615384615384616
234,2,6,0.009615384615384616
234,2,7,0.09615384615384616
234,2,8,0.16346153846153846
234,2,9,0.2403846153846154
234,2,10,0.25
234,2,11,0.21153846153846154
234,2,12,0.1346153846153846
234,2,13,0.16346153846153846
234,2,14,0.27884615384615385
234,2,15,0.25
234,2,16,0.23076923076923078
234,2,17,0.22115384615384615
234,2,18,0.125
234,2,19,0.09615384615384616
234,2,20,0.057692307692307696
234,2,21,0.038461538461538464
234,2,22,0.08653846153846154
234,2,23,0.038461538461538464
234,3,0,0.028846153846153848
234,3,1,0.009615384615384616
234,3,2,0.038461538461538464
234,3,3,0.019230769230769232
234,3,4,0.04807692307692308
234,3,5,0.028846153846153848
234,3,6,0.009615384615384616
234,3,7,0.038461538461538464
234,3,8,0.125
234,3,9,0.21153846153846154
234,3,10,0.18269230769230768
234,3,11,0.1346153846153846
234,3,12,0.10576923076923077
234,3,13,0.18269230769230768
234,3,14,0.27884615384615385
234,3,15,0.21153846153846154
234,3,16,0.20192307692307693
234,3,17,0.19230769230769232
234,3,18,0.10576923076923077
234,3,19,0.057692307692307696
234,3,20,0.0673076923076923
234,3,21,0.038461538461538464
234,3,22,0.038461538461538464
234,3,23,0.028846153846153848
234,4,0,0.009615384615384616
234,4,1,0.009615384615384616
234,4,2,0.038461538461538464
234,4,3,0.0673076923076923
234,4,4,0.04807692307692308
234,4,5,0.009615384615384616
234,4,6,0.009615384615384616
234,4,7,0.038461538461538464
234,4,8,0.0673076923076923
234,4,9,0.15384615384615385
234,4,10,0.125
234,4,11,0.15384615384615385
234,4,12,0.18269230769230768
234,4,13,0.20192307692307693
234,4,14,0.22115384615384615
234,4,15,0.2692307692307692
234,4,16,0.22115384615384615
234,4,17,0.2403846153846154
234,4,18,0.22115384615384615
234,4,19,0.1346153846153846
234,4,20,0.10576923076923077
234,4,21,0.0673076923076923
234,4,22,0.0673076923076923
234,4,23,0.009615384615384616
234,5,0,0.019230769230769232
234,5,1,0.009615384615384616
234,5,2,0.009615384615384616
234,5,3,0.07692307692307693
234,5,4,0.08653846153846154
234,5,5,0.009615384615384616
234,5,6,0.028846153846153848
234,5,7,0.0673076923076923
234,5,8,0.057692307692307696
234,5,9,0.057692307692307696
234,5,10,0.07692307692307693
234,5,11,0.09615384615384616
234,5,12,0.09615384615384616
234,5,13,0.11538461538461539
234,5,14,0.16346153846153846
234,5,15,0.11538461538461539
234,5,16,0.20192307692307693
234,5,17,0.18269230769230768
234,5,18,0.07692307692307693
234,5,19,0.057692307692307696
234,5,20,0.04807692307692308
234,5,21,0.0673076923076923
234,5,22,0.028846153846153848
234,5,23,0.028846153846153848
234,6,0,0.019230769230769232
234,6,1,0.009615384615384616
234,6,2,0.028846153846153848
234,6,3,0.07692307692307693
234,6,4,0.0673076923076923
234,6,5,0.019230769230769232
234,6,6,0.028846153846153848
234,6,7,0.04807692307692308
234,6,8,0.07692307692307693
234,6,9,0.07692307692307693
234,6,10,0.09615384615384616
234,6,11,0.15384615384615385
234,6,12,0.14423076923076922
234,6,13,0.125
234,6,14,0.10576923076923077
234,6,15,0.14423076923076922
234,6,16,0.17307692307692307
234,6,17,0.15384615384615385
234,6,18,0.057692307692307696
234,6,19,0.057692307692307696
234,6,20,0.08653846153846154
234,6,21,0.07692307692307693
234,6,22,0.07692307692307693
234,6,23,0.028846153846153848
235,0,0,0.15384615384615385
235,0,1,0.04807692307692308
235,0,2,0.028846153846153848
235,0,3,0.038461538461538464
235,0,4,0.04807692307692308
235,0,5,0.04807692307692308
235,0,6,0.07692307692307693
235,0,7,0.18269230769230768
235,0,8,0.36538461538461536
235,0,9,0.5576923076923077
235,0,10,0.4326923076923077
235,0,11,0.3173076923076923
235,0,12,0.2980769230769231
235,0,13,0.38461538461538464
235,0,14,0.4807692307692308
235,0,15,0.625
235,0,16,0.625
235,0,17,0.5576923076923077
235,0,18,0.40384615384615385
235,0,19,0.3557692307692308
235,0,20,0.33653846153846156
235,0,21,0.2980769230769231
235,0,22,0.28846153846153844
235,0,23,0.21153846153846154
235,1,0,0.1346153846153846
235,1,1,0.057692307692307696
235,1,2,0.019230769230769232
235,1,3,0.057692307692307696
235,1,4,0.0673076923076923
235,1,5,0.019230769230769232
235,1,6,0.08653846153846154
235,1,7,0.19230769230769232
235,1,8,0.36538461538461536
